,lat,lon,objectid,treeid,height,spread,diameter,notes,scientific,common,state_id,site_address,date_height,date_spread,circumf,date_circumference,year_designated,date_desig,ownership,neighborhood,neighborhood_cd,plaque_adjustment_date,plaque_notes
68,45.54208201,-122.6497778,68,86,50,60,23,"This is one of a line 4 Heritage Wingnuts across the street from the Church, along NE Knott St. They are numbered starting at NE 14th Ave, #85 being at 14th and #88 being at 15th.",Pterocarya fraxinifolia,Caucasian wingnut,1N1E26AC  19000,1408 NE KNOTT ST,2019/09/06 18:25:36+00,2019/09/06 18:25:54+00,6.7,2019/09/06 18:26:00+00,1996,1996/04/03 00:00:00+00,Right Of Way,IRVINGTON,31,2019/09/06 21:30:40+00,Good condition 
69,45.54208722,-122.6496099,69,87,50,54,20,"This is one of a line 4 Heritage Wingnuts across the street from the Church, along NE Knott St. They are numbered starting at NE 14th Ave, #85 being at 14th and #88 being at 15th.",Pterocarya fraxinifolia,Caucasian wingnut,1N1E26AC  19000,1408 NE KNOTT ST,2019/09/06 18:26:27+00,2019/09/06 18:26:33+00,5.6,2019/09/06 18:26:45+00,1996,1996/04/03 00:00:00+00,Right Of Way,IRVINGTON,31,2019/09/06 21:31:18+00,Good condition 
70,45.54207912,-122.6492301,70,88,41,49,20,"This is one of a line 4 Heritage Wingnuts across the street from the Church, along NE Knott St. They are numbered starting at NE 14th Ave, #85 being at 14th and #88 being at 15th.",Pterocarya fraxinifolia,Caucasian wingnut,1N1E26AC  19000,1408 NE KNOTT ST,2019/09/06 18:27:37+00,2019/09/06 18:27:44+00,5.6,2019/09/06 18:27:52+00,1996,1996/04/03 00:00:00+00,Right Of Way,IRVINGTON,31,2019/09/06 21:31:55+00,Good condition 
71,45.5375968,-122.6458672,71,89,90,99,49,This tree was planted as a seedling in 1904.,Quercus prinus,Chestnut oak,1N1E26DA  15800,1927 NE TILLAMOOK ST,,,12.82,,1996,1996/04/03 00:00:00+00,"Private, Front Yard",IRVINGTON,31,,
72,45.50593347,-122.6400171,72,91,111,82,56,This tree is only partially visible from the street.,Quercus coccinea,Scarlet oak,1S1E01CC  16000,2510 SE SHERMAN ST,2018/09/25 18:43:58+00,2018/09/25 18:47:00+00,15.5,2018/09/25 19:01:00+00,1996,1996/04/03 00:00:00+00,"Private, Rear Yard",HOSFORD-ABERNETHY,29,2018/09/25 19:01:02+00,
73,45.50964468,-122.652641,73,97,16,20,15,This tree is on the corner of SE Larch Ave and SE Mulberry Ave.,Rhododendron ponticum,Ponticum rhododendron,1S1E02CA  7800,1905 SE LARCH AVE,2018/08/10 00:00:00+00,2018/08/10 00:00:00+00,3.9,2018/08/10 00:00:00+00,1996,1996/04/03 00:00:00+00,"Private, Front Yard",HOSFORD-ABERNETHY,29,2018/08/10 00:00:00+00,
74,45.52047022,-122.6954902,74,98,55,52,24,,Aesculus glabra,Ohio buckeye,1N1E33CD  5300,2160 SW MAIN ST,2019/09/10 19:46:27+00,2019/09/10 19:46:33+00,6.5,2019/09/10 19:46:39+00,1996,1996/04/03 00:00:00+00,Right Of Way,GOOSE HOLLOW,23,2019/09/10 21:34:32+00,Good condition 
75,45.46865099,-122.6555705,75,100,94,69,61,This is the west tree in a pair at this address.  The pair is on north side between SE 9th Ave and SE 11th Ave,Aesculus hippocastanum,Common horsechestnut,1S1E23BD  15300,1013 SE LAMBERT ST,2018/08/31 00:00:00+00,2018/08/31 00:00:00+00,15.9,2018/08/31 00:00:00+00,1996,1996/07/05 00:00:00+00,Right Of Way,SELLWOOD-MORELAND,57,2018/08/31 00:00:00+00,
76,45.46864789,-122.6556567,76,101,96,71,55,This is the east tree in a pair at this address.  The pair is on north side between SE 9th Ave and SE 11th Ave.,Aesculus hippocastanum,Common horsechestnut,1S1E23BD  15300,1013 SE LAMBERT ST,2018/08/31 00:00:00+00,2018/08/31 00:00:00+00,14.4,2018/08/31 00:00:00+00,1996,1996/07/05 00:00:00+00,Right Of Way,SELLWOOD-MORELAND,57,2018/08/31 00:00:00+00,
77,45.49012915,-122.739402,77,102,71,96,71,east side south of SW Hamilton St,Ulmus X hollandica 'Vegeta',Dutch elm,1S1E18BB  200,4534 SW 60TH PL,2018/08/10 00:00:00+00,2018/08/10 00:00:00+00,17.3,2018/08/10 00:00:00+00,1996,1996/07/05 00:00:00+00,"Private, Front Yard",BRIDLEMILE,10,2018/08/10 00:00:00+00,
78,45.5327013,-122.6411568,78,103,110,67,58,"This is the south tree in a pair of Heritage Tulip Trees at this location, they are on 24th Ave.",Liriodendron tulipifera,Tulip tree,1N1E36BB  6900,2404 NE CLACKAMAS ST,2018/09/05 00:00:00+00,2018/09/05 00:00:00+00,15.4,2018/09/05 00:00:00+00,1996,1996/07/05 00:00:00+00,Right Of Way,SULLIVAN'S GULCH,62,2018/09/05 00:00:00+00,
79,45.53259317,-122.6411549,79,104,105,74,48,"This is the north tree in a pair of Heritage Tulip Trees at this location, they are on 24th Ave.",Liriodendron tulipifera,Tulip tree,1N1E36BB  6900,2404 NE CLACKAMAS ST,2018/09/05 00:00:00+00,2018/09/05 00:00:00+00,12.7,2018/09/05 00:00:00+00,1996,1996/07/05 00:00:00+00,Right Of Way,SULLIVAN'S GULCH,62,2018/09/05 00:00:00+00,
80,45.53148359,-122.6399279,80,105,55,37,42,"This tree is on the north side of the street, between NE 24th Ave and NE 26th Ave. Western tree of the pair.",Acer campestre,Hedge maple,1N1E36BB  11400,2517 NE MULTNOMAH ST,2018/09/05 00:00:00+00,2018/09/05 00:00:00+00,10.4,2018/09/05 00:00:00+00,1996,1996/07/05 00:00:00+00,Right Of Way,SULLIVAN'S GULCH,62,2018/09/05 00:00:00+00,
81,45.53148509,-122.6398478,81,106,73,47,42,"This tree is on the north side of the street, between NE 24th Ave and NE 26th Ave. Eastern tree of a pair.",Acer campestre,Hedge maple,1N1E36BB  11400,2517 NE MULTNOMAH ST,2018/09/05 00:00:00+00,2018/09/05 00:00:00+00,11.2,2018/09/05 00:00:00+00,1996,1996/07/05 00:00:00+00,Right Of Way,SULLIVAN'S GULCH,62,2018/09/05 00:00:00+00,
82,45.55170944,-122.6405858,82,107,70,96,52,"This tree is a variety of European Beech known as a Copper Beech, Fagus sylvatica f. purpurea.",Fagus sylvatica f. purpurea,Copper beech,1N1E24CC  3700,2425 NE ALAMEDA ST,,,13.7,,1996,1996/10/23 00:00:00+00,"Private, Front Yard",ALAMEDA,1,,
83,45.54306747,-122.6659345,83,108,81,91,60,This tree is fully visible from N Graham St.,Juglans nigra,Black walnut,1N1E27AD  8200,2830 WI/ N WILLIAMS AVE,2018/08/10 00:00:00+00,2018/08/10 00:00:00+00,15.7,,1996,1996/10/23 00:00:00+00,"Private, Rear Yard",ELIOT,20,,
84,45.51847884,-122.6853908,84,109,43,46,28,"This is the north tree, one of 4 Heritage Hawthornes in front of the First Unitarian Church.",Crataegus x lavalleei,Lavalle hawthorn,1S1E04AA  3400,1011 SW 12th,2018/08/10 00:00:00+00,2018/08/10 00:00:00+00,7.4,2018/08/10 00:00:00+00,1996,1996/10/23 00:00:00+00,Right Of Way,DOWNTOWN,17,2018/08/10 00:00:00+00,
85,45.51842316,-122.6854212,85,110,44,45,22,"This tree is second from the north, one of 4 Heritage Hawthornes in front of the First Unitarian Church.",Crataegus x lavalleei,Lavalle hawthorn,1S1E04AA  3400,1011 SW 12th,2018/08/10 00:00:00+00,2018/08/10 00:00:00+00,5.9,2018/08/10 00:00:00+00,1996,1996/10/23 00:00:00+00,Right Of Way,DOWNTOWN,17,2018/08/10 00:00:00+00,
86,45.51836055,-122.6854513,86,111,36,47,23,"This tree is third from the north, one of 4 Heritage Hawthornes in front of the First Unitarian Church.",Crataegus x lavalleei,Lavalle hawthorn,1S1E04AA  3400,1011 SW 12th,2018/08/10 00:00:00+00,2018/08/10 00:00:00+00,5.9,2018/08/10 00:00:00+00,1996,1996/10/23 00:00:00+00,Right Of Way,DOWNTOWN,17,2018/08/10 00:00:00+00,
87,45.51830294,-122.6854817,87,112,38,44,25,"This tree is the southern most, one of 4 Heritage Hawthornes in front of the First Unitarian Church.",Crataegus x lavalleei,Lavalle hawthorn,1S1E04AA  3400,1011 SW 12th,2018/08/10 00:00:00+00,2018/08/10 00:00:00+00,6.6,2018/08/10 00:00:00+00,1996,1996/10/23 00:00:00+00,Right Of Way,DOWNTOWN,17,2018/08/10 00:00:00+00,
88,45.52171063,-122.7046389,88,113,94,85,52,"This tree is opposite this address, on a nib of land between SW Park Pl and Rose Garden Way.",Cedrus deodara,Deodar cedar,1N1E32    100,2403 WI/ SW JEFFERSON ST,2019/09/10 18:54:57+00,2019/09/10 18:55:06+00,14.8,2019/09/10 18:55:12+00,1996,1996/10/23 00:00:00+00,Right Of Way,ARLINGTON HEIGHTS,5,2019/09/10 21:35:31+00,"Replaced nails with new hardware (screws, washers and springs)"
89,45.46697508,-122.6490893,89,115,34,56,51,This the southernmost tree in a pair of Heritage Butternuts along 16th Ave.,Juglans cinerea,Butternut,1S1E23DB  14400,1584 SE LEXINGTON ST,2018/08/31 00:00:00+00,2018/08/31 00:00:00+00,13.2,2018/08/31 00:00:00+00,1996,1996/10/23 00:00:00+00,Right Of Way (SE 16th),SELLWOOD-MORELAND,57,2018/08/31 00:00:00+00,
90,45.46689893,-122.6490864,90,116,33,52,43,This the northernmost tree in a pair of Heritage Butternuts along 16th Ave.,Juglans cinerea,Butternut,1S1E23DB  14400,1584 SE LEXINGTON ST,2018/08/31 00:00:00+00,2018/08/31 00:00:00+00,11.4,2018/08/31 00:00:00+00,1996,1996/10/23 00:00:00+00,Right Of Way (SE 16th),SELLWOOD-MORELAND,57,2018/08/31 00:00:00+00,
91,45.51475892,-122.6349125,91,117,29,25,50,This tree is adjacent to SE 30th.,Cornus nuttallii,Pacific dogwood,1S1E01BD  5300,2944 SE TAYLOR ST,2018/09/05 00:00:00+00,2018/09/05 00:00:00+00,13.2,2018/09/05 00:00:00+00,1996,1996/10/23 00:00:00+00,"Private, Side Yard",SUNNYSIDE,63,2018/09/05 00:00:00+00,
92,45.52835663,-122.7019029,92,119,97,84,56,"This tree has a large witches' broom, which can be caused by a virus, bacteria, or fungus.",Ulmus x hollandica,Dutch elm,1N1E33BC  15900,2455 NW JOHNSON ST,2018/08/10 00:00:00+00,2018/08/10 00:00:00+00,14.8,2018/08/10 00:00:00+00,1996,1996/10/23 00:00:00+00,Right Of Way,NORTHWEST DISTRICT,45,2018/08/10 00:00:00+00,
93,45.48590967,-122.7401491,93,120,95,106,62,This tree is at the entrance to the Robinson Jewish Health Center on SW Boundry St.,Ulmus minor,Smoothleaf elm,1S1E18BC  300,6125 SW BOUNDARY ST,2018/08/10 00:00:00+00,2018/08/10 00:00:00+00,16.2,2018/08/10 00:00:00+00,1996,1996/10/23 00:00:00+00,Private ,HAYHURST,25,2018/08/10 00:00:00+00,
94,45.543005,-122.6576024,94,121,94,64,34,"This is the southern tree of a pair at this location; on the east side of the lot, between NE Stanton St and NE Knott.",Acer pseudoplatanus,Sycamore maple,1N1E26BC  11900,2807 NE 8TH AVE,2019/09/09 19:54:46+00,2019/09/09 19:55:14+00,12.8,2019/09/09 19:55:19+00,1997,1997/01/29 00:00:00+00,Right Of Way,IRVINGTON,31,2019/09/09 21:37:46+00,"Damaged and needs replaced. Grown into tree, no hardware "
95,45.54304993,-122.6576011,95,122,85,54,47,"This is the northern tree of a pair at this location; on the east side of the lot, between NE Stanton St and NE Knott.",Acer pseudoplatanus,Sycamore maple,1N1E26BC  11900,2807 NE 8TH AVE,2019/09/09 19:53:58+00,2019/09/09 19:53:46+00,9.2,2019/09/09 19:53:52+00,1997,1997/01/29 00:00:00+00,Right Of Way,IRVINGTON,31,2019/09/09 21:38:48+00,"Damaged and needs replaced. New hardware installed (screws, washers and springs)"
96,45.51415274,-122.6082782,96,124,130,84,54,east side between SE Salmon St and SE Madison St,Liriodendron tulipifera,Tulip tree,1S2E06AC  10300,1208 SE 53RD AVE,,,14.25,,1997,1997/01/29 00:00:00+00,"Private, Front Yard",MT. TABOR,42,,
97,45.50358531,-122.7076308,97,125,148,62,NA,This tree is at the entrance to the residence driveway.,Sequoiadendron giganteum,Giant sequoia,1S1E08AA  15300,2896 SW PATTON RD,2018/09/12 00:00:00+00,2018/09/12 00:00:00+00,23.2,2018/09/12 00:00:00+00,1997,1997/01/29 00:00:00+00,Right Of Way,SOUTHWEST HILLS,60,2018/09/12 00:00:00+00,
98,45.50897819,-122.6955398,98,126,55,70,41,"This tree is a variety of European Beech known as a Weeping Beech, Fagus sylvatica f. pendula.  The tree is fully visible from the Elm St side of the lot.",Fagus sylvatica f. pendula,Weeping beech,1S1E04CA  11400,2417 SW 16TH AVE,,,10.6,,1997,1997/01/29 00:00:00+00,"Private, Side Yard",SOUTHWEST HILLS,60,,
99,45.51963517,-122.6947507,99,128,103,82,52,This tree is not visible from the street.,Cedrus libani ssp. atlantica,Atlas cedar,1N1E33CD  7900,2033 SW MADISON ST,,,13.5,,1997,1997/01/29 00:00:00+00,"Private, Rear Yard",GOOSE HOLLOW,23,,
100,45.46301723,-122.6890954,100,129,85,45,37,This tree has poor visibility from the street.,Platanus orientalis,Oriental planetree,1S1E21DC  9500,1032 SW TAYLORS FERRY RD,2018/09/19 00:00:00+00,2018/09/19 00:00:00+00,9.6,2016/03/01 00:00:00+00,1997,1997/01/29 00:00:00+00,"Private, Rear Yard",MARSHALL PARK,39,,
101,45.49062625,-122.7289838,101,130,125,67,67,This tree is at the intersection of Shattuck and Hamilton.,Pinus ponderosa,Ponderosa pine,1S1E18AB  100,4504 SW SHATTUCK RD,2018/08/10 00:00:00+00,2018/08/10 00:00:00+00,17.6,2018/08/10 00:00:00+00,1997,1997/05/07 00:00:00+00,"Private, Front Yard",BRIDLEMILE,10,2018/08/10 00:00:00+00,
102,45.47867202,-122.6346971,102,132,70,76,50,"This tree is just south of the intersection of SE 28th & Woodstock Blvd, inside a fence on Eastmoreland Golf Course.",Cladrastis kentukea,Yellowwood,1S1E13    200,2425 SE BYBEE BLVD,2019/09/03 17:23:13+00,2019/09/03 17:23:22+00,14,2019/09/03 17:09:41+00,1997,1997/05/07 00:00:00+00,Right Of Way,EASTMORELAND,19,2019/09/03 21:40:37+00,Good condition 
103,45.51305616,-122.6907492,103,133,48,44,29,This tree is visible from SW 14th Ave.,Magnolia grandiflora,Southern magnolia,1S1E04AC  6200,1410 SW HARRISON ST,,,7.6,,1997,1997/05/07 00:00:00+00,"Private, Side Yard",SOUTHWEST HILLS,60,,
104,45.52908333,-122.72335,104,134,243,51,70,This tree is the largest Douglas-fir in Portland and can be found 100 yards from the stone house on the Lower Macleay spur trail along Balch Creek.,Pseudotsuga menziesii,Douglas-fir,1N1E32AC  3800,NW CORNELL RD,2019/09/11 17:50:28+00,2019/09/11 17:50:21+00,18.3,2019/09/11 17:50:25+00,1997,1997/05/07 00:00:00+00,Portland Parks & Recreation (Upper Macleay Park),FOREST PARK,21,2019/09/11 21:41:39+00,Good condition 
105,45.46235629,-122.6488794,105,135,69,39,30,This is the east tree in a pair of Heritage Basswoods at this address.,Tilia americana,Basswood,1S1E23DC  6200,8332 SE 16TH AVE,2018/08/31 00:00:00+00,2018/08/31 00:00:00+00,7.8,2018/08/31 00:00:00+00,1997,1997/05/07 00:00:00+00,"Private, Front Yard",SELLWOOD-MORELAND,57,2018/08/31 00:00:00+00,
106,45.46228481,-122.6488767,106,136,77,37,30,This is the north tree in a pair of Heritage Basswoods at this address.,Tilia americana,Basswood,1S1E23DC  6200,8332 SE 16TH AVE,2018/08/31 00:00:00+00,2018/08/31 00:00:00+00,8.1,2018/08/31 00:00:00+00,1997,1997/05/07 00:00:00+00,"Private, Front Yard",SELLWOOD-MORELAND,57,2018/08/31 00:00:00+00,
107,45.52078068,-122.6984154,107,137,36,37,23,west side between W Burnside St and SW Main St,magnolia x soulangeana,Saucer magnolia,1N1E33CC  5400,1041 SW VISTA AVE,,,6,,1997,1997/05/07 00:00:00+00,"Private, Front Yard",GOOSE HOLLOW,23,,
108,45.48753473,-122.7066333,108,139,114,33,44,west side between SW Dosch Rd and SW Campbell Ct,Pinus ponderosa,Ponderosa pine,1S1E17AA  7600,4825 SW DOSCH PARK LN,2016/03/01 00:00:00+00,2016/03/01 00:00:00+00,11.4,2016/03/01 00:00:00+00,1997,1997/07/30 00:00:00+00,"Private, Front Yard",HILLSDALE,27,,
109,45.48755361,-122.706692,109,140,130,28,47,This tree is behind the house at this address and is not very visible.,Pinus ponderosa,Ponderosa pine,1S1E17AA  7600,4825 SW DOSCH PARK LN,2016/03/01 00:00:00+00,2016/03/01 00:00:00+00,12.2,2016/03/01 00:00:00+00,1997,1997/07/30 00:00:00+00,"Private, Rear Yard",HILLSDALE,27,,
110,45.48758491,-122.7072382,110,141,97,84,63,"This tree is on west side of the lot, between SW Dosch Rd and SW Campbell Ct.",Quercus garryana,Oregon white oak,1S1E17AA  7600,4825 SW DOSCH PARK LN,2016/03/01 00:00:00+00,2016/03/01 00:00:00+00,16.5,2016/03/01 00:00:00+00,1997,1997/07/30 00:00:00+00,"Private, Rear Yard",HILLSDALE,27,,
111,45.48742333,-122.7066268,111,144,104,48,31,This tree is on east side of house.,Pinus strobus,Eastern white pine,1S1E17AA  7600,4825 SW DOSCH PARK LN,2016/03/01 00:00:00+00,2016/03/01 00:00:00+00,8.2,2016/03/01 00:00:00+00,1997,1997/07/30 00:00:00+00,"Private, Side Yard",HILLSDALE,27,,
112,45.48740892,-122.7065245,112,145,106,63,36,This tree has poor visibility from the street.,Thuja plicata,Western redcedar,1S1E17AA  7600,4825 SW DOSCH PARK LN,2016/03/01 00:00:00+00,,9.3,2016/03/01 00:00:00+00,1997,1997/07/30 00:00:00+00,"Private, Rear Yard",HILLSDALE,27,,
113,45.4874305,-122.7071487,113,146,118,27,41,This tree is at the SW corner of the house.,Calocedrus decurrens,Incense cedar,1S1E17AA  7600,4825 SW DOSCH PARK LN,2016/03/01 00:00:00+00,2016/03/01 00:00:00+00,10.7,2016/03/01 00:00:00+00,1997,1997/07/30 00:00:00+00,"Private, Front Yard",HILLSDALE,27,,
114,45.48776216,-122.7070905,114,147,112,48,46,This tree is at the south corner of the house.,Picea sitchensis,Sitka spruce,1S1E17AA  7800,4711 SW CAMPBELL CT,2016/03/01 00:00:00+00,2016/03/01 00:00:00+00,12,2016/03/01 00:00:00+00,1997,1997/07/30 00:00:00+00,"Private, Side Yard",HILLSDALE,27,,
115,45.50832856,-122.7057106,115,148,133,62,52,"This tree is found at the southeast corner of this lot, near Buena Vista Dr.",Pseudotsuga menziesii,Douglas-fir,1S1E05DD  4200,2525 SW MONTGOMERY DR,2018/09/12 00:00:00+00,2018/09/12 00:00:00+00,14.2,2018/09/12 00:00:00+00,1997,1997/07/30 00:00:00+00,Right of Way,SOUTHWEST HILLS,60,2018/09/12 00:00:00+00,
116,45.53254852,-122.7131769,116,149,61,69,34,This tree was planted ca. 1910 and is visible from NW 30th Ave.,Styphnolobium japonicum syn. Sophora japonica,Japanese pagoda tree,1N1E32BA  300,3075 NW CORNELL RD,2018/08/10 00:00:00+00,2018/08/10 00:00:00+00,9.1,2018/08/10 00:00:00+00,1997,1997/07/30 00:00:00+00,"Private, Side Yard",NORTHWEST DISTRICT,45,2018/08/10 00:00:00+00,
117,45.49092153,-122.6282718,117,150,87,92,68,on rear corner between SE 35th Ave and SE 35th Pl between SE Holgate Blvd and SE Cora St,Juglans nigra,Black walnut,1S1E12DC  11400,4404 SE 35TH AVE,2018/09/13 00:00:00+00,2018/09/13 00:00:00+00,17.9,,1997,1997/07/30 00:00:00+00,"Private, Rear Yard of 4 property",CRESTON-KENILWORTH,15,,
118,45.46561751,-122.6135938,118,151,92,92,48,south side between SE 48th Ave and SE 49th Ave,Juglans nigra,Black walnut,1S2E19CA  16700,4818 SE TENINO DR,2018/08/10 00:00:00+00,2018/08/10 00:00:00+00,12.45,2018/08/10 00:00:00+00,1997,1997/07/30 00:00:00+00,"Private, Front Yard",BRENTWOOD-DARLINGTON,9,2018/08/10 00:00:00+00,
119,45.51110876,-122.5986373,119,152,139,56,98,"This tree is on the east side of the rectangular reservoir, on the west side of Mt. Tabor Park.",Sequoiadendron giganteum,Giant sequoia,1S2E05    100,6325 SE DIVISION ST,2018/08/10 00:00:00+00,2018/08/10 00:00:00+00,25.68,2018/08/10 00:00:00+00,1997,1997/07/30 00:00:00+00,"Portland Parks & Recreation, Mt Tabor",MT. TABOR,42,2018/08/10 00:00:00+00,
120,45.52509083,-122.6162413,120,153,47,37,14,This is the south tree of a pair of Heritage Hornbeams at this address.,Ostrya virginiana,American hop-hornbeam,1N2E31CB  2800,221 NE 45TH AVE,2019/09/05 16:31:27+00,2019/09/05 16:32:02+00,4,2019/09/05 16:32:08+00,1997,1997/07/30 00:00:00+00,Right Of Way,NORTH TABOR,44,2019/09/05 21:42:36+00,Damaged and needs replaced. 
121,45.5251657,-122.6162406,121,154,53,49,20,This is the north tree of a pair of Heritage Hornbeams at this address.,Ostrya virginiana,American hop-hornbeam,1N2E31CB  2800,221 NE 45TH AVE,2019/09/05 16:32:37+00,2019/09/05 16:32:56+00,5.5,2019/09/05 16:33:01+00,1997,1997/07/30 00:00:00+00,Right Of Way,NORTH TABOR,44,2019/09/05 21:43:36+00,Good condition 
122,45.54226853,-122.6475044,122,155,80,84,80,"This tree is a variety of European Beech known as a Copper Beech, Fagus sylvatica f. purpurea and was planted about 1916 at the John Linden Bowman home.",Fagus sylvatica f. purpurea,Copper beech,1N1E26AC  11400,1719 NE KNOTT ST,,,20.88,,1997,1997/07/30 00:00:00+00,"Private, Front Yard",IRVINGTON,31,,
123,45.51472571,-122.6047695,123,156,110,100,70,south side opposite SE 57th Ave,Quercus rubra,Northern red oak,1S2E06AD  3000,5700 SE TAYLOR ST,,,18.42,,1997,1997/07/30 00:00:00+00,"Private, Front Yard",MT. TABOR,42,,
124,45.52181107,-122.700585,124,158,95,52,84,This tree is not very visible from the street.,Sequoiadendron giganteum,Giant sequoia,1N1E33CC6 40004,"2393 SW PARK PL, UN 101",,,22.1,,1997,1997/10/30 00:00:00+00,"Private, Rear Yard",GOOSE HOLLOW,23,,
125,45.52001274,-122.69807,125,159,48,46,44,east side between SW Park Pl and SW King Ct,Cercidiphyllum japonicum,Katsura,1N1E33CC  5600,1132 SW VISTA AVE,,,11.6,,1997,1997/10/30 00:00:00+00,"Private, Front Yard",GOOSE HOLLOW,23,,
126,45.52066011,-122.6239777,126,160,72,59,45,This tree is just north of the Park entrance at SE 39th and SE Oak St.,Cercidiphyllum japonicum,Katsura,1N1E36D   100,SE 39th & Oak,2019/09/05 17:02:27+00,2019/09/05 17:02:34+00,11.6,2019/09/05 17:02:47+00,1997,1997/10/30 00:00:00+00,Portland Parks & Recreation (Laurelhurst Park),LAURELHURST,35,2019/09/05 21:44:57+00,"Adjusted with 1/2"" space"
127,45.56325284,-122.6812607,127,162,52,48,51,This tree is at the corner of N Maryland Ave and N Church St.,Catalpa bignonioides,Southern catalpa,1N1E15CC  16600,5533 N MARYLAND AVE,2018/08/10 00:00:00+00,2018/08/10 00:00:00+00,13.43,2018/08/10 00:00:00+00,1997,1997/10/30 00:00:00+00,Right Of Way,OVERLOOK,47,2018/08/10 00:00:00+00,
128,45.53880039,-122.6499919,128,163,80,99,39,south side between NE 15th Ave and NE 16th Ave,Betula pendula,European white birch,1N1E26DB  15800,1526 NE THOMPSON ST,,,10.18,,1997,1997/10/30 00:00:00+00,"Private, Side Yard",IRVINGTON,31,,
129,45.54352336,-122.6474656,129,164,82,85,59,south side between NE 17th Ave and NE 18th Ave,Platanus x acerifolia,London planetree,1N1E26AC  12000,1728 NE STANTON ST,,,15.44,,1997,1997/10/30 00:00:00+00,"Private, Front Yard",IRVINGTON,31,,
130,45.51226921,-122.6066154,130,165,175,60,89,This tree can be found along SE 55th Ave at this address.,Sequoiadendron giganteum,Giant sequoia,1S2E06AC  16300,5511 SE HAWTHORNE BLVD,,,23.25,,1997,1997/10/30 00:00:00+00,"Private, Side Yard",MT. TABOR,42,,
131,45.49507771,-122.6298788,131,167,70,49,56,This tree is most visible from SE 33rd Pl.,Sequoia sempervirens,Coast redwood,1S1E12DB  3600,3381 SE FRANCIS ST,,,14.6,,1997,1997/10/30 00:00:00+00,"Private, Rear Yard",CRESTON-KENILWORTH,15,,
132,45.5291503,-122.6998957,132,168,28,53,28,"This tree is on the east side of the lot, near sidewalk",Acer palmatum,Japanese maple,1N1E33BC  11200,2367 NW KEARNEY ST,2018/08/10 00:00:00+00,2018/08/10 00:00:00+00,7.25,2018/08/10 00:00:00+00,1998,1998/04/09 00:00:00+00,"Private, Front Yard",NORTHWEST DISTRICT,45,2018/08/10 00:00:00+00,
133,45.47859027,-122.7048256,133,169,76,45,50,This tree is only partially visible from the street.,Thuja plicata,Western redcedar,1S1E17DD  2600,6215 SW 27TH AVE,2018/08/16 00:00:00+00,2018/08/16 00:00:00+00,13.1,2018/08/16 00:00:00+00,1998,1998/04/09 00:00:00+00,"Private, Rear Yard",HILLSDALE,27,2018/08/16 00:00:00+00,
134,45.47187199,-122.6702967,134,171,104,75,56,"This tree is on the south end Willamette Park, adjacent to the child play area, and is known as the Revolution Oak.",Quercus garryana,Oregon white oak,1S1E22A   900,Willamette Park,2018/08/10 00:00:00+00,2018/08/10 00:00:00+00,14.7,2018/08/10 00:00:00+00,1998,1998/04/09 00:00:00+00,"Public, Portland Parks & Rec",SOUTH PORTLAND,59,2018/08/10 00:00:00+00,
135,45.51984807,-122.6955024,135,172,97,74,52,This tree is Ulmus x hollandica 'Hollandica' and is at the corner of SW King Ave and SW Kings Ct.,Ulmus x hollandica,Dutch elm,1N1E33CD  7700,1150 SW KING AVE,,,13.7,,1998,1998/04/09 00:00:00+00,"Private, Front Yard, ROW",GOOSE HOLLOW,23,,
136,45.50214947,-122.6800209,136,173,92,84,49,"This tree is a variety of European Beech known as a Copper Beech, Fagus sylvatica f. purpurea.  This tree is at the corner of SW 2nd Ave and SW Hooker St, at the Carnegie Annex in Lair Hill Park.",Fagus sylvatica f. purpurea,Copper beech,1S1E10BB  8700,2909 SW 2ND AVE,2018/08/10 00:00:00+00,2018/08/10 00:00:00+00,12.84,2018/08/10 00:00:00+00,1998,1998/04/09 00:00:00+00,Portland Parks & Recreation (Lair Hill),SOUTH PORTLAND,59,2018/08/10 00:00:00+00,
137,45.50096475,-122.6799827,137,174,63,54,24,"This tree is in Lair Hill Park, on the east side, opposite Cedarwood School.",Carya ovata,Shagbark hickory,1S1E10BB  8600,3037 SW 2ND AVE,2018/08/10 00:00:00+00,2018/08/10 00:00:00+00,6.34,2018/08/10 00:00:00+00,1998,1998/04/09 00:00:00+00,Portland Parks & Recreation,SOUTH PORTLAND,59,2018/08/10 00:00:00+00,
138,45.49761659,-122.6426181,138,175,98,116,70,"This tree is found on the south side of Powell Park, roughly between SE 23rd and SE 24th Ave.",Quercus rubra,Northern red oak,1S1E11A   100,SE POWELL BLVD,2018/08/22 00:00:00+00,2018/08/22 00:00:00+00,18.3,2018/08/22 00:00:00+00,1998,1998/04/09 00:00:00+00,Portland Parks & Recreation (Powell Park),BROOKLYN,11,2018/08/22 00:00:00+00,
139,45.49869645,-122.6429591,139,176,102,106,70,"This tree is on the north side of Powell Park, roughly between SE 23rd and SE 24th Ave.",Quercus rubra,Northern red oak,1S1E11A   100,SE POWELL BLVD,2018/08/22 00:00:00+00,2018/08/22 00:00:00+00,18.3,2018/08/22 00:00:00+00,1998,1998/04/09 00:00:00+00,Portland Parks & Recreation (Powell Park),BROOKLYN,11,2018/08/22 00:00:00+00,
